MSN,YYYYMM,Year,Month,Value,Column_Order,Description,Unit
TEAJBUS,200404,2004,04,-0.228173,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200405,2004,05,-0.32848,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200406,2004,06,-0.361408,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200407,2004,07,-0.155672,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200408,2004,08,-0.199895,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200409,2004,09,-0.157421,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200410,2004,10,-0.321981,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200411,2004,11,-0.110858,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200412,2004,12,0.672821,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200413,2004,13,0.721158,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200501,2005,01,0.835774,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200502,2005,02,0.436408,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200503,2005,03,0.106538,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200504,2005,04,-0.421979,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200505,2005,05,-0.48936,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200506,2005,06,-0.210528,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200507,2005,07,0.037203,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200508,2005,08,0.152793,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200509,2005,09,-0.040551,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200510,2005,10,-0.389113,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200511,2005,11,-0.261019,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200512,2005,12,0.803475,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200513,2005,13,0.55964,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200601,2006,01,0.182904,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200602,2006,02,0.477856,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200603,2006,03,0.175796,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200604,2006,04,-0.444194,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200605,2006,05,-0.681091,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200606,2006,06,-0.348845,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200607,2006,07,0.012537,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200608,2006,08,-0.074748,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200609,2006,09,-0.505166,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200610,2006,10,-0.286506,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200611,2006,11,-0.043593,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200612,2006,12,0.363567,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200613,2006,13,-1.171484,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200701,2007,01,0.541249,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200702,2007,02,1.159817,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200703,2007,03,-0.11271,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200704,2007,04,-0.342693,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200705,2007,05,-0.684691,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200706,2007,06,-0.30643,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200707,2007,07,-0.056509,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200708,2007,08,0.11362,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200709,2007,09,-0.284613,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200710,2007,10,-0.386231,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200711,2007,11,-0.062448,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200712,2007,12,0.69797,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200713,2007,13,0.276332,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200801,2008,01,0.803335,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200802,2008,02,0.757001,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200803,2008,03,0.269791,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200804,2008,04,-0.348885,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200805,2008,05,-0.443704,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200806,2008,06,-0.17556,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200807,2008,07,-0.195803,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200808,2008,08,-0.33759,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200809,2008,09,-0.216333,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200810,2008,10,-0.556185,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200811,2008,11,-0.245634,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200812,2008,12,0.354582,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200813,2008,13,-0.334985,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200901,2009,01,0.603383,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200902,2009,02,0.283231,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200903,2009,03,-0.296203,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200904,2009,04,-0.566416,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200905,2009,05,-0.689281,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200906,2009,06,-0.428798,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200907,2009,07,-0.320791,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200908,2009,08,-0.06412,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200909,2009,09,-0.488171,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200910,2009,10,-0.196338,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200911,2009,11,-0.117253,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200912,2009,12,0.991598,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,200913,2009,13,-1.28916,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201001,2010,01,1.042214,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201002,2010,02,0.788404,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201003,2010,03,-0.048715,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201004,2010,04,-0.581417,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201005,2010,05,-0.410384,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201006,2010,06,-0.068289,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201007,2010,07,0.046328,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201008,2010,08,0.106209,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201009,2010,09,-0.347699,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201010,2010,10,-0.511503,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201011,2010,11,0.005088,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201012,2010,12,1.001553,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201013,2010,13,1.021787,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201101,2011,01,0.986414,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201102,2011,02,0.843617,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201103,2011,03,0.003775,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201104,2011,04,-0.33866,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201105,2011,05,-0.509754,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201106,2011,06,-0.139324,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201107,2011,07,0.234172,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201108,2011,08,0.176662,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201109,2011,09,-0.277308,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201110,2011,10,-0.566216,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201111,2011,11,-0.244251,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201112,2011,12,0.371537,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201113,2011,13,0.540663,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201201,2012,01,0.227525,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201202,2012,02,0.308445,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201203,2012,03,-0.316951,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201204,2012,04,-0.287356,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201205,2012,05,-0.389425,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201206,2012,06,-0.116329,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201207,2012,07,0.152561,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201208,2012,08,0.007787,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201209,2012,09,-0.369674,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201210,2012,10,-0.349705,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201211,2012,11,0.03104,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201212,2012,12,0.57441,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201213,2012,13,-0.527676,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201301,2013,01,0.869785,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201302,2013,02,0.837804,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201303,2013,03,0.564321,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201304,2013,04,-0.241634,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201305,2013,05,-0.443012,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201306,2013,06,-0.099947,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201307,2013,07,0.062387,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201308,2013,08,-0.088524,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201309,2013,09,-0.259491,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201310,2013,10,-0.102903,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201311,2013,11,0.357111,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201312,2013,12,1.178747,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201313,2013,13,2.63464,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201401,2014,01,1.362447,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201402,2014,02,1.083272,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201403,2014,03,0.345079,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201404,2014,04,-0.5635,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201405,2014,05,-0.67186,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201406,2014,06,-0.258851,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201407,2014,07,-0.238447,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201408,2014,08,-0.251422,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201409,2014,09,-0.557142,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201410,2014,10,-0.638368,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201411,2014,11,-0.018793,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201412,2014,12,0.172998,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201413,2014,13,-0.234591,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201501,2015,01,0.609596,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201502,2015,02,0.905388,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201503,2015,03,-0.19832,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201504,2015,04,-0.67248,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201505,2015,05,-0.601755,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201506,2015,06,-0.139146,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201507,2015,07,-0.032289,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201508,2015,08,-0.352229,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201509,2015,09,-0.474298,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201510,2015,10,-0.571783,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201511,2015,11,-0.266789,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201512,2015,12,0.181868,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201513,2015,13,-1.61224,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201601,2016,01,0.824021,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201602,2016,02,0.436509,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201603,2016,03,-0.11269,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201604,2016,04,-0.172425,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201605,2016,05,-0.337865,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201606,2016,06,0.161767,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201607,2016,07,0.221408,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201608,2016,08,0.335026,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201609,2016,09,-0.005707,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201610,2016,10,-0.374052,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201611,2016,11,-0.140888,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201612,2016,12,1.152716,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201613,2016,13,1.987815,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201701,2017,01,0.747892,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201702,2017,02,0.309836,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201703,2017,03,0.376198,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201704,2017,04,-0.192327,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201705,2017,05,-0.268631,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201706,2017,06,0.036114,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201707,2017,07,0.399104,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201708,2017,08,0.088004,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201709,2017,09,-0.064904,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201710,2017,10,-0.064575,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201711,2017,11,0.27441,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201712,2017,12,1.048819,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201713,2017,13,2.689936,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201801,2018,01,1.345535,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201802,2018,02,0.54814,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201803,2018,03,0.341493,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201804,2018,04,-0.01927,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201805,2018,05,-0.302955,8,Primary Energy Stock Change and Other,Quadrillion Btu
TEAJBUS,201806,2018,06,-0.108665,8,Primary Energy Stock Change and Other,Quadrillion Btu
FFTCBUS,194913,1949,13,29.002099,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195013,1950,13,31.631956,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195113,1951,13,34.008105,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195213,1952,13,33.799903,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195313,1953,13,34.826156,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195413,1954,13,33.8773,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195513,1955,13,37.410105,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195613,1956,13,38.888151,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195713,1957,13,38.925592,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195813,1958,13,38.716702,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,195913,1959,13,40.550068,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196013,1960,13,42.136751,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196113,1961,13,42.758243,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196213,1962,13,44.68077,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196313,1963,13,46.509283,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196413,1964,13,48.54305,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196513,1965,13,50.576504,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196613,1966,13,53.513987,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196713,1967,13,55.126873,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196813,1968,13,58.50247,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,196913,1969,13,61.361751,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197013,1970,13,63.522269,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197113,1971,13,64.595645,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197213,1972,13,67.69588,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197301,1973,01,6.750044,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197302,1973,02,6.165438,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197303,1973,03,6.047406,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197304,1973,04,5.495792,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197305,1973,05,5.616162,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197306,1973,06,5.350114,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197307,1973,07,5.507145,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197308,1973,08,5.751587,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197309,1973,09,5.379314,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197310,1973,10,5.767893,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197311,1973,11,6.091283,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197312,1973,12,6.391312,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197313,1973,13,70.31386,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197401,1974,01,6.380707,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197402,1974,02,5.823097,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197403,1974,03,5.848733,9,Total Fossil Fuels Consumption,Quadrillion Btu
FFTCBUS,197404,1974,04,5.358297,9,Total Fossil Fuels Consumption,Quadrillion Btu
